t+AF8-degree+AF8-celsius,data,long,lat,hora,umidade,altitude,cobpais+AF8-pct,cobarb+AF8-pct,soloexp+AF8-pct,apav+AF8-pct,aedf,aguapct,data,long,lat,hora,t+AF8-degree+AF8-celsius,umidade,altitude,cobpais+AF8-pct,cobarb+AF8-pct,soloexp+AF8-pct,apav+AF8-pct,aedf,aguapct,data,long,lat,hora,t+AF8-degree+AF8-celsius,umidade,altitude,cobpais+AF8-pct,cobarb+AF8-pct,soloexp+AF8-pct,apav+AF8-pct,aedf,aguapct,data,long,lat,hora,t+AF8-degree+AF8-celsius,umidade,altitude,cobpais+AF8-pct,cobarb+AF8-pct,soloexp+AF8-pct,apav+AF8-pct,aedf,aguapct
27.9,20160915,595118,8276566,203650,41.3,203.2,11.577416128738976,5.298663514864987,0.7211564687698881,48.45858714428584,33.771797436130555,0.17237930720974634,20160915,595118,8276566,203650,27.9,41.3,203.2,11.577416128738976,5.298663514864987,0.7211564687698881,48.45858714428584,33.771797436130555,0.17237930720974634,20160915,595111,8276570,203651,27.9,41.3,203.7,11.577416128738976,5.298663514864987,0.7211564687698881,48.45858714428584,33.771797436130555,0.17237930720974634,20160915,595125,8276561,203649,27.9,41.4,203.3,11.577416128738976,5.298663514864987,0.7211564687698881,48.45858714428584,33.771797436130555,0.17237930720974634
27.9,20160915,595111,8276570,203651,41.3,203.7,11.577416128738976,5.298663514864987,0.7211564687698881,48.45858714428584,33.771797436130555,0.17237930720974634,20160915,595111,8276570,203651,27.9,41.3,203.7,11.577416128738976,5.298663514864987,0.7211564687698881,48.45858714428584,33.771797436130555,0.17237930720974634,20160915,595118,8276566,203650,27.9,41.3,203.2,11.577416128738976,5.298663514864987,0.7211564687698881,48.45858714428584,33.771797436130555,0.17237930720974634,20160915,595104,8276574,203652,27.9,41.3,203.7,11.577416128738976,5.298663514864987,0.7211564687698881,48.45858714428584,33.771797436130555,0.17237930720974634
27.9,20160915,595104,8276574,203652,41.3,203.7,11.577416128738976,5.298663514864987,0.7211564687698881,48.45858714428584,33.771797436130555,0.17237930720974634,20160915,595104,8276574,203652,27.9,41.3,203.7,11.577416128738976,5.298663514864987,0.7211564687698881,48.45858714428584,33.771797436130555,0.17237930720974634,20160915,595111,8276570,203651,27.9,41.3,203.7,11.577416128738976,5.298663514864987,0.7211564687698881,48.45858714428584,33.771797436130555,0.17237930720974634,20160915,595097,8276578,203653,27.9,41.3,205.6,11.577416128738976,5.298663514864987,0.7211564687698881,48.45858714428584,33.771797436130555,0.17237930720974634
27.9,20160915,595097,8276578,203653,41.3,205.6,11.577416128738976,5.298663514864987,0.7211564687698881,48.45858714428584,33.771797436130555,0.17237930720974634,20160915,595097,8276578,203653,27.9,41.3,205.6,11.577416128738976,5.298663514864987,0.7211564687698881,48.45858714428584,33.771797436130555,0.17237930720974634,20160915,595104,8276574,203652,27.9,41.3,203.7,11.577416128738976,5.298663514864987,0.7211564687698881,48.45858714428584,33.771797436130555,0.17237930720974634,20160915,595089,8276582,203654,27.9,41.3,206.3,11.577416128738976,5.298663514864987,0.7211564687698881,48.45858714428584,33.771797436130555,0.17237930720974634
27.9,20160915,595089,8276582,203654,41.3,206.3,11.577416128738976,5.298663514864987,0.7211564687698881,48.45858714428584,33.771797436130555,0.17237930720974634,20160915,595089,8276582,203654,27.9,41.3,206.3,11.577416128738976,5.298663514864987,0.7211564687698881,48.45858714428584,33.771797436130555,0.17237930720974634,20160915,595082,8276587,203655,27.9,41.3,206.9,11.577416128738976,5.298663514864987,0.7211564687698881,48.45858714428584,33.771797436130555,0.17237930720974634,20160915,595097,8276578,203653,27.9,41.3,205.6,11.577416128738976,5.298663514864987,0.7211564687698881,48.45858714428584,33.771797436130555,0.17237930720974634
27.9,20160915,595082,8276587,203655,41.3,206.9,11.577416128738976,5.298663514864987,0.7211564687698881,48.45858714428584,33.771797436130555,0.17237930720974634,20160915,595082,8276587,203655,27.9,41.3,206.9,11.577416128738976,5.298663514864987,0.7211564687698881,48.45858714428584,33.771797436130555,0.17237930720974634,20160915,595089,8276582,203654,27.9,41.3,206.3,11.577416128738976,5.298663514864987,0.7211564687698881,48.45858714428584,33.771797436130555,0.17237930720974634,20160915,595097,8276578,203653,27.9,41.3,205.6,11.577416128738976,5.298663514864987,0.7211564687698881,48.45858714428584,33.771797436130555,0.17237930720974634
27.9,20160915,595033,8276625,203702,40.9,205,11.577416128738976,5.298663514864987,0.7211564687698881,48.45858714428584,33.771797436130555,0.17237930720974634,20160915,595033,8276625,203702,27.9,40.9,205,11.577416128738976,5.298663514864987,0.7211564687698881,48.45858714428584,33.771797436130555,0.17237930720974634,20160915,595026,8276629,203703,27.9,40.9,205,11.577416128738976,5.298663514864987,0.7211564687698881,48.45858714428584,33.771797436130555,0.17237930720974634,20160915,595020,8276635,203704,27.9,40.9,203.8,11.577416128738976,5.298663514864987,0.7211564687698881,48.45858714428584,33.771797436130555,0.17237930720974634
27.9,20160915,595026,8276629,203703,40.9,205,11.577416128738976,5.298663514864987,0.7211564687698881,48.45858714428584,33.771797436130555,0.17237930720974634,20160915,595026,8276629,203703,27.9,40.9,205,11.577416128738976,5.298663514864987,0.7211564687698881,48.45858714428584,33.771797436130555,0.17237930720974634,20160915,595033,8276625,203702,27.9,40.9,205,11.577416128738976,5.298663514864987,0.7211564687698881,48.45858714428584,33.771797436130555,0.17237930720974634,20160915,595020,8276635,203704,27.9,40.9,203.8,11.577416128738976,5.298663514864987,0.7211564687698881,48.45858714428584,33.771797436130555,0.17237930720974634
27.9,20160915,595020,8276635,203704,40.9,203.8,11.577416128738976,5.298663514864987,0.7211564687698881,48.45858714428584,33.771797436130555,0.17237930720974634,20160915,595020,8276635,203704,27.9,40.9,203.8,11.577416128738976,5.298663514864987,0.7211564687698881,48.45858714428584,33.771797436130555,0.17237930720974634,20160915,595014,8276639,203705,27.9,41.6,203.1,11.577416128738976,5.298663514864987,0.7211564687698881,48.45858714428584,33.771797436130555,0.17237930720974634,20160915,595026,8276629,203703,27.9,40.9,205,11.577416128738976,5.298663514864987,0.7211564687698881,48.45858714428584,33.771797436130555,0.17237930720974634
27.9,20160915,595014,8276639,203705,41.6,203.1,11.577416128738976,5.298663514864987,0.7211564687698881,48.45858714428584,33.771797436130555,0.17237930720974634,20160915,595014,8276639,203705,27.9,41.6,203.1,11.577416128738976,5.298663514864987,0.7211564687698881,48.45858714428584,33.771797436130555,0.17237930720974634,20160915,595020,8276635,203704,27.9,40.9,203.8,11.577416128738976,5.298663514864987,0.7211564687698881,48.45858714428584,33.771797436130555,0.17237930720974634,20160915,595008,8276644,203706,27.9,41.6,202.8,11.577416128738976,5.298663514864987,0.7211564687698881,48.45858714428584,33.771797436130555,0.17237930720974634
